ID,Server ID,Timestamp,CPU Usage,CPU Temp,Memory Usage,Disk Usage,Network Sent,Network Received,GPU Usage
651,default_server,2025-02-14 23:47:44,8.7,,72.6,9.6,2399651840,4300497920,
652,default_server,2025-02-14 23:47:44,9.7,,72.7,9.6,2399651840,4300497920,
649,default_server,2025-02-14 23:47:41,11.1,,73.0,9.6,2399646720,4300496896,
650,default_server,2025-02-14 23:47:41,10.3,,72.9,9.6,2399646720,4300496896,
647,default_server,2025-02-14 23:47:38,14.4,,73.8,9.6,2399640576,4300495872,
648,default_server,2025-02-14 23:47:38,12.8,,73.8,9.6,2399640576,4300495872,
645,default_server,2025-02-14 23:47:35,3.2,,73.0,9.6,2399631360,4300481536,
646,default_server,2025-02-14 23:47:35,3.9,,73.0,9.6,2399631360,4300481536,
643,default_server,2025-02-14 23:47:32,8.4,,72.3,9.6,2399621120,4300472320,
644,default_server,2025-02-14 23:47:32,8.8,,72.3,9.6,2399622144,4300472320,
641,default_server,2025-02-14 23:47:29,11.0,,72.9,9.6,2399621120,4300472320,
642,default_server,2025-02-14 23:47:29,11.9,,72.9,9.6,2399621120,4300472320,
639,default_server,2025-02-14 23:47:26,17.8,,72.9,9.6,2399621120,4300471296,
640,default_server,2025-02-14 23:47:26,16.1,,73.0,9.6,2399621120,4300472320,
637,default_server,2025-02-14 23:47:23,13.6,,73.1,9.6,2399560704,4300416000,
638,default_server,2025-02-14 23:47:23,12.0,,73.1,9.6,2399560704,4300416000,
635,default_server,2025-02-14 23:47:20,6.8,,72.5,9.6,2399554560,4300408832,
636,default_server,2025-02-14 23:47:20,9.2,,73.5,9.6,2399560704,4300414976,
633,default_server,2025-02-14 23:47:17,16.3,,73.0,9.6,2399521792,4300267520,
634,default_server,2025-02-14 23:47:17,16.2,,73.0,9.6,2399521792,4300267520,
631,default_server,2025-02-14 23:47:14,6.3,,72.7,9.6,2399510528,4300265472,
632,default_server,2025-02-14 23:47:14,6.8,,72.8,9.6,2399510528,4300265472,
629,default_server,2025-02-14 23:47:11,11.9,,73.3,9.6,2399502336,4300258304,
630,default_server,2025-02-14 23:47:11,11.0,,73.3,9.6,2399502336,4300258304,
627,default_server,2025-02-14 23:47:08,11.1,,73.0,9.6,2399467520,4300251136,
628,default_server,2025-02-14 23:47:08,12.0,,73.0,9.6,2399467520,4300252160,
625,default_server,2025-02-14 23:47:05,12.3,,73.1,9.6,2399464448,4300246016,
626,default_server,2025-02-14 23:47:05,12.9,,73.2,9.6,2399464448,4300246016,
623,default_server,2025-02-14 23:47:02,10.6,,72.3,9.6,2399463424,4300244992,
624,default_server,2025-02-14 23:47:02,11.0,,72.3,9.6,2399463424,4300244992,
621,default_server,2025-02-14 23:46:59,5.6,,72.2,9.6,2399456256,4300231680,
622,default_server,2025-02-14 23:46:59,6.6,,72.2,9.6,2399456256,4300231680,
619,default_server,2025-02-14 23:46:56,9.3,,72.2,9.6,2399455232,4300228608,
620,default_server,2025-02-14 23:46:56,8.9,,72.2,9.6,2399455232,4300228608,
617,default_server,2025-02-14 23:46:53,8.0,,72.1,9.6,2399453184,4300226560,
618,default_server,2025-02-14 23:46:53,7.6,,72.1,9.6,2399454208,4300226560,
615,default_server,2025-02-14 23:46:50,7.7,,72.2,9.6,2399451136,4300222464,
616,default_server,2025-02-14 23:46:50,9.1,,72.2,9.6,2399451136,4300222464,
613,default_server,2025-02-14 23:46:47,4.9,,72.1,9.6,2399450112,4300219392,
614,default_server,2025-02-14 23:46:47,8.5,,72.3,9.6,2399450112,4300220416,
611,default_server,2025-02-14 23:46:44,9.2,,72.2,9.6,2399450112,4300218368,
612,default_server,2025-02-14 23:46:44,9.8,,72.2,9.6,2399450112,4300218368,
609,default_server,2025-02-14 23:46:41,7.4,,72.3,9.6,2399442944,4300208128,
610,default_server,2025-02-14 23:46:41,8.2,,72.3,9.6,2399442944,4300208128,
607,default_server,2025-02-14 23:46:38,8.9,,72.4,9.6,2399439872,4300200960,
608,default_server,2025-02-14 23:46:38,8.7,,72.4,9.6,2399439872,4300200960,
605,default_server,2025-02-14 23:46:35,7.4,,72.3,9.6,2399434752,4300194816,
606,default_server,2025-02-14 23:46:35,8.1,,72.3,9.6,2399434752,4300194816,
603,default_server,2025-02-14 23:46:32,13.1,,72.3,9.6,2399422464,4300183552,
604,default_server,2025-02-14 23:46:32,15.3,,72.3,9.6,2399429632,4300184576,
601,default_server,2025-02-14 23:46:29,3.3,,71.7,9.6,2399391744,4300160000,
602,default_server,2025-02-14 23:46:29,3.1,,71.7,9.6,2399391744,4300160000,
599,default_server,2025-02-14 23:46:26,8.3,,71.9,9.6,2399391744,4300158976,
600,default_server,2025-02-14 23:46:26,8.2,,71.9,9.6,2399391744,4300158976,
597,default_server,2025-02-14 23:46:23,6.1,,72.1,9.6,2399387648,4300152832,
598,default_server,2025-02-14 23:46:23,6.4,,72.1,9.6,2399387648,4300152832,
595,default_server,2025-02-14 23:46:20,3.2,,71.8,9.6,2399382528,4300149760,
596,default_server,2025-02-14 23:46:20,6.5,,71.8,9.6,2399382528,4300149760,
593,default_server,2025-02-14 23:46:17,9.4,,72.5,9.6,2399382528,4300148736,
594,default_server,2025-02-14 23:46:17,9.6,,72.4,9.6,2399382528,4300148736,
591,default_server,2025-02-14 23:46:14,8.6,,72.5,9.6,2399382528,4300147712,
592,default_server,2025-02-14 23:46:14,8.4,,72.5,9.6,2399382528,4300147712,
589,default_server,2025-02-14 23:46:11,12.2,,73.0,9.6,2399353856,4300119040,
590,default_server,2025-02-14 23:46:11,10.5,,72.9,9.6,2399353856,4300119040,
587,default_server,2025-02-14 23:46:08,11.3,,72.7,9.6,2399349760,4300118016,
588,default_server,2025-02-14 23:46:08,13.5,,72.7,9.6,2399349760,4300118016,
585,default_server,2025-02-14 23:46:05,8.2,,72.2,9.6,2399343616,4300112896,
586,default_server,2025-02-14 23:46:05,8.6,,72.2,9.6,2399343616,4300112896,
583,default_server,2025-02-14 23:46:02,8.4,,72.4,9.6,2399324160,4300093440,
584,default_server,2025-02-14 23:46:02,7.6,,72.4,9.6,2399324160,4300093440,
581,default_server,2025-02-14 23:45:59,7.2,,72.0,9.6,2399324160,4300092416,
582,default_server,2025-02-14 23:45:59,6.9,,72.0,9.6,2399324160,4300092416,
579,default_server,2025-02-14 23:45:56,5.7,,72.1,9.6,2399324160,4300092416,
580,default_server,2025-02-14 23:45:56,6.9,,72.1,9.6,2399324160,4300092416,
577,default_server,2025-02-14 23:45:53,13.9,,72.5,9.6,2399290368,4299949056,
578,default_server,2025-02-14 23:45:53,13.8,,72.6,9.6,2399290368,4299949056,
575,default_server,2025-02-14 23:45:50,7.8,,72.3,9.6,2399272960,4299922432,
576,default_server,2025-02-14 23:45:50,7.5,,72.3,9.6,2399272960,4299922432,
573,default_server,2025-02-14 23:45:47,12.7,,72.5,9.6,2399272960,4299921408,
574,default_server,2025-02-14 23:45:47,12.7,,72.5,9.6,2399272960,4299922432,
571,default_server,2025-02-14 23:45:44,9.1,,72.3,9.6,2399261696,4299921408,
572,default_server,2025-02-14 23:45:44,9.6,,72.6,9.6,2399261696,4299921408,
569,default_server,2025-02-14 23:45:41,16.9,,71.6,9.6,2399258624,4299906048,
570,default_server,2025-02-14 23:45:41,19.5,,71.6,9.6,2399258624,4299906048,
567,default_server,2025-02-14 23:45:38,7.4,,72.0,9.6,2399254528,4299904000,
568,default_server,2025-02-14 23:45:38,7.5,,72.0,9.6,2399254528,4299904000,
565,default_server,2025-02-14 23:45:35,8.1,,72.8,9.6,2399254528,4299904000,
566,default_server,2025-02-14 23:45:35,8.4,,72.8,9.6,2399254528,4299904000,
563,default_server,2025-02-14 23:45:32,10.2,,74.0,9.6,2399244288,4299897856,
564,default_server,2025-02-14 23:45:32,11.5,,73.9,9.6,2399244288,4299897856,
561,default_server,2025-02-14 23:45:29,13.6,,73.1,9.6,2399244288,4299896832,
562,default_server,2025-02-14 23:45:29,13.2,,73.3,9.6,2399244288,4299896832,
560,default_server,2025-02-14 23:45:26,14.2,,73.3,9.6,2399244288,4299896832,
559,default_server,2025-02-14 23:45:25,13.2,,73.3,9.6,2399244288,4299896832,
558,default_server,2025-02-14 23:45:23,10.4,,72.7,9.6,2399191040,4299849728,
557,default_server,2025-02-14 23:45:22,9.7,,72.7,9.6,2399191040,4299849728,
556,default_server,2025-02-14 23:45:20,13.3,,72.7,9.6,2399176704,4299833344,
555,default_server,2025-02-14 23:45:19,15.0,,72.8,9.6,2399176704,4299833344,
554,default_server,2025-02-14 23:45:17,16.9,,72.5,9.6,2399168512,4299823104,
553,default_server,2025-02-14 23:45:16,10.7,,72.4,9.6,2399168512,4299823104,
552,default_server,2025-02-14 23:45:14,8.1,,72.2,9.6,2399167488,4299822080,
551,default_server,2025-02-14 23:45:13,5.6,,71.9,9.6,2399167488,4299822080,
550,default_server,2025-02-14 23:45:11,3.1,,71.9,9.6,2399167488,4299821056,
549,default_server,2025-02-14 23:45:10,2.6,,71.6,9.6,2399167488,4299821056,
548,default_server,2025-02-14 23:45:08,5.0,,72.8,9.6,2399166464,4299819008,
547,default_server,2025-02-14 23:45:07,2.6,,72.4,9.6,2399166464,4299819008,
546,default_server,2025-02-14 23:45:05,16.6,,72.9,9.6,2399156224,4299803648,
545,default_server,2025-02-14 23:45:04,16.2,,72.9,9.6,2399156224,4299803648,
544,default_server,2025-02-14 23:45:02,12.0,,72.8,9.6,2399155200,4299802624,
543,default_server,2025-02-14 23:45:01,10.8,,72.8,9.6,2399155200,4299802624,
542,default_server,2025-02-14 23:44:59,9.4,,72.8,9.6,2399151104,4299788288,
541,default_server,2025-02-14 23:44:58,9.2,,72.8,9.6,2399151104,4299788288,
540,default_server,2025-02-14 23:44:56,9.9,,73.1,9.6,2399150080,4299787264,
539,default_server,2025-02-14 23:44:55,8.6,,72.7,9.6,2399150080,4299787264,
538,default_server,2025-02-14 23:40:53,10.4,,72.1,9.6,2398115840,4299039744,
537,default_server,2025-02-14 23:40:51,16.5,,72.4,9.6,2398115840,4299039744,
536,default_server,2025-02-14 23:40:50,9.7,,73.2,9.6,2398114816,4299039744,
535,default_server,2025-02-14 23:40:48,10.5,,72.1,9.6,2398113792,4299038720,
